,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company_Name,Daily_Return,Trading_Range,Volume_Ratio,Trading_Day,Trading_Month,Trading_Quarter,Trading_Year
1053,"February 27, 2024",174.08,174.62,172.86,173.54,31141700,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.68,1.76,0.7,Tuesday,February,Q1,2024
1054,"February 28, 2024",172.44,174.05,172.27,173.16,28180500,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.22,1.78,0.9,Wednesday,February,Q1,2024
1055,"February 29, 2024",173.01,177.22,172.85,176.76,53805400,0.0,0.0,AMZN,"Amazon.com, Inc.",2.08,4.37,1.91,Thursday,February,Q1,2024
1056,"March 01, 2024",176.75,178.73,176.07,178.22,31956200,0.0,0.0,AMZN,"Amazon.com, Inc.",0.83,2.66,0.59,Friday,March,Q1,2024
1057,"March 04, 2024",177.53,180.14,177.49,177.58,37381500,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.36,2.65,1.17,Monday,March,Q1,2024
1058,"March 05, 2024",176.93,176.93,173.3,174.12,37228300,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.95,3.63,1.0,Tuesday,March,Q1,2024
1059,"March 06, 2024",175.54,176.46,173.26,173.51,32090900,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.35,3.2,0.86,Wednesday,March,Q1,2024
1060,"March 07, 2024",174.83,177.99,173.72,176.82,34063300,0.0,0.0,AMZN,"Amazon.com, Inc.",1.91,4.27,1.06,Thursday,March,Q1,2024
1061,"March 08, 2024",176.44,178.79,174.33,175.35,37853500,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.83,4.46,1.11,Friday,March,Q1,2024
1062,"March 11, 2024",174.31,174.47,171.47,171.96,28484800,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.93,3.0,0.75,Monday,March,Q1,2024
1063,"March 12, 2024",173.5,176.76,171.98,175.39,36610600,0.0,0.0,AMZN,"Amazon.com, Inc.",1.99,4.78,1.29,Tuesday,March,Q1,2024
1064,"March 13, 2024",175.9,177.62,175.55,176.56,30772600,0.0,0.0,AMZN,"Amazon.com, Inc.",0.67,2.07,0.84,Wednesday,March,Q1,2024
1065,"March 14, 2024",177.69,179.53,176.47,178.75,43705800,0.0,0.0,AMZN,"Amazon.com, Inc.",1.24,3.06,1.42,Thursday,March,Q1,2024
1066,"March 15, 2024",176.64,177.93,173.9,174.42,72115500,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.42,4.03,1.65,Friday,March,Q1,2024
1067,"March 18, 2024",175.8,176.69,174.28,174.48,31250700,0.0,0.0,AMZN,"Amazon.com, Inc.",0.03,2.41,0.43,Monday,March,Q1,2024
1068,"March 19, 2024",174.22,176.09,173.52,175.9,26880900,0.0,0.0,AMZN,"Amazon.com, Inc.",0.81,2.57,0.86,Tuesday,March,Q1,2024
1069,"March 20, 2024",176.14,178.53,174.64,178.15,29947200,0.0,0.0,AMZN,"Amazon.com, Inc.",1.28,3.89,1.11,Wednesday,March,Q1,2024
1070,"March 21, 2024",179.99,181.42,178.15,178.15,32824300,0.0,0.0,AMZN,"Amazon.com, Inc.",0.0,3.27,1.1,Thursday,March,Q1,2024
1071,"March 22, 2024",177.75,179.26,176.75,178.87,27964100,0.0,0.0,AMZN,"Amazon.com, Inc.",0.4,2.51,0.85,Friday,March,Q1,2024
1072,"March 25, 2024",178.01,180.99,177.24,179.71,29815500,0.0,0.0,AMZN,"Amazon.com, Inc.",0.47,3.75,1.07,Monday,March,Q1,2024
1073,"March 26, 2024",180.15,180.45,177.95,178.3,29659000,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.78,2.5,0.99,Tuesday,March,Q1,2024
1074,"March 27, 2024",179.88,180.0,177.31,179.83,33272600,0.0,0.0,AMZN,"Amazon.com, Inc.",0.86,2.69,1.12,Wednesday,March,Q1,2024
1075,"March 28, 2024",180.17,181.7,179.26,180.38,38051600,0.0,0.0,AMZN,"Amazon.com, Inc.",0.31,2.44,1.14,Thursday,March,Q1,2024
1076,"April 01, 2024",180.79,183.0,179.95,180.97,29174500,0.0,0.0,AMZN,"Amazon.com, Inc.",0.33,3.05,0.77,Monday,April,Q2,2024
1077,"April 02, 2024",179.07,180.79,178.38,180.69,32611500,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.15,2.41,1.12,Tuesday,April,Q2,2024
1078,"April 03, 2024",179.9,182.87,179.8,182.41,31046600,0.0,0.0,AMZN,"Amazon.com, Inc.",0.95,3.07,0.95,Wednesday,April,Q2,2024
1079,"April 04, 2024",184.0,185.1,180.0,180.0,41624300,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.32,5.1,1.34,Thursday,April,Q2,2024
1080,"April 05, 2024",182.38,186.27,181.97,185.07,42335200,0.0,0.0,AMZN,"Amazon.com, Inc.",2.82,4.3,1.02,Friday,April,Q2,2024
1081,"April 08, 2024",186.9,187.29,184.81,185.19,39221300,0.0,0.0,AMZN,"Amazon.com, Inc.",0.06,2.48,0.93,Monday,April,Q2,2024
1082,"April 09, 2024",187.24,187.34,184.2,185.67,36546900,0.0,0.0,AMZN,"Amazon.com, Inc.",0.26,3.14,0.93,Tuesday,April,Q2,2024
1083,"April 10, 2024",182.77,186.27,182.67,185.95,35879200,0.0,0.0,AMZN,"Amazon.com, Inc.",0.15,3.6,0.98,Wednesday,April,Q2,2024
1084,"April 11, 2024",186.74,189.77,185.51,189.05,40020700,0.0,0.0,AMZN,"Amazon.com, Inc.",1.67,4.26,1.12,Thursday,April,Q2,2024
1085,"April 12, 2024",187.72,188.38,185.08,186.13,38554300,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.54,3.3,0.96,Friday,April,Q2,2024
1086,"April 15, 2024",187.43,188.69,183.0,183.62,48052400,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.35,5.69,1.25,Monday,April,Q2,2024
1087,"April 16, 2024",183.27,184.83,182.26,183.32,32891300,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.16,2.57,0.68,Tuesday,April,Q2,2024
1088,"April 17, 2024",184.31,184.57,179.82,181.28,31359700,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.11,4.75,0.95,Wednesday,April,Q2,2024
1089,"April 18, 2024",181.47,182.39,178.65,179.22,30723800,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.14,3.74,0.98,Thursday,April,Q2,2024
1090,"April 19, 2024",178.74,179.0,173.44,174.63,55950000,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.56,5.56,1.82,Friday,April,Q2,2024
1091,"April 22, 2024",176.94,178.87,174.56,177.23,37924900,0.0,0.0,AMZN,"Amazon.com, Inc.",1.49,4.31,0.68,Monday,April,Q2,2024
1092,"April 23, 2024",178.08,179.93,175.98,179.54,37046500,0.0,0.0,AMZN,"Amazon.com, Inc.",1.3,3.95,0.98,Tuesday,April,Q2,2024
1093,"April 24, 2024",179.94,180.32,176.18,176.59,34185100,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.64,4.14,0.92,Wednesday,April,Q2,2024
1094,"April 25, 2024",169.68,173.92,166.32,173.67,49249400,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.65,7.6,1.44,Thursday,April,Q2,2024
1095,"April 26, 2024",177.8,180.82,176.13,179.62,43919800,0.0,0.0,AMZN,"Amazon.com, Inc.",3.43,4.69,0.89,Friday,April,Q2,2024
1096,"April 29, 2024",182.75,183.53,179.39,180.96,54063900,0.0,0.0,AMZN,"Amazon.com, Inc.",0.75,4.14,1.23,Monday,April,Q2,2024
1097,"April 30, 2024",181.09,182.99,174.8,175.0,94639800,0.0,0.0,AMZN,"Amazon.com, Inc.",-3.29,8.19,1.75,Tuesday,April,Q2,2024
1098,"May 01, 2024",181.64,185.15,176.56,179.0,94645100,0.0,0.0,AMZN,"Amazon.com, Inc.",2.29,8.59,1.0,Wednesday,May,Q2,2024
1099,"May 02, 2024",180.85,185.1,179.91,184.72,54303500,0.0,0.0,AMZN,"Amazon.com, Inc.",3.2,5.19,0.57,Thursday,May,Q2,2024
1100,"May 03, 2024",186.99,187.87,185.42,186.21,39172000,0.0,0.0,AMZN,"Amazon.com, Inc.",0.81,2.45,0.72,Friday,May,Q2,2024
1101,"May 06, 2024",186.28,188.75,184.8,188.7,34725300,0.0,0.0,AMZN,"Amazon.com, Inc.",1.34,3.95,0.89,Monday,May,Q2,2024
1102,"May 07, 2024",188.92,189.94,187.31,188.76,34048900,0.0,0.0,AMZN,"Amazon.com, Inc.",0.03,2.63,0.98,Tuesday,May,Q2,2024
1103,"May 08, 2024",187.44,188.43,186.39,188.0,26136400,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.4,2.04,0.77,Wednesday,May,Q2,2024
1104,"May 09, 2024",188.88,191.7,187.44,189.5,43368400,0.0,0.0,AMZN,"Amazon.com, Inc.",0.8,4.26,1.66,Thursday,May,Q2,2024
1105,"May 10, 2024",189.16,189.89,186.93,187.48,34141800,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.07,2.96,0.79,Friday,May,Q2,2024
1106,"May 13, 2024",188.0,188.31,185.36,186.57,24898600,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.49,2.95,0.73,Monday,May,Q2,2024
1107,"May 14, 2024",183.82,187.72,183.45,187.07,38698200,0.0,0.0,AMZN,"Amazon.com, Inc.",0.27,4.27,1.55,Tuesday,May,Q2,2024
1108,"May 15, 2024",185.97,186.72,182.73,185.99,75459900,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.58,3.99,1.95,Wednesday,May,Q2,2024
1109,"May 16, 2024",185.6,187.31,183.46,183.63,38834500,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.27,3.85,0.51,Thursday,May,Q2,2024
1110,"May 17, 2024",183.76,185.3,183.35,184.7,33175700,0.0,0.0,AMZN,"Amazon.com, Inc.",0.58,1.95,0.85,Friday,May,Q2,2024
1111,"May 20, 2024",184.34,186.67,183.28,183.54,30511800,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.63,3.39,0.92,Monday,May,Q2,2024
1112,"May 21, 2024",182.3,183.26,180.75,183.15,50839100,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.21,2.51,1.67,Tuesday,May,Q2,2024
1113,"May 22, 2024",183.88,185.22,181.97,183.13,28148800,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.01,3.25,0.55,Wednesday,May,Q2,2024
1114,"May 23, 2024",183.66,184.76,180.08,181.05,33670200,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.14,4.68,1.2,Thursday,May,Q2,2024
1115,"May 24, 2024",181.65,182.44,180.3,180.75,27434100,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.17,2.14,0.81,Friday,May,Q2,2024
1116,"May 28, 2024",179.93,182.24,179.49,182.15,29927000,0.0,0.0,AMZN,"Amazon.com, Inc.",0.77,2.75,1.09,Tuesday,May,Q2,2024
1117,"May 29, 2024",181.7,184.08,181.55,182.02,32009300,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.07,2.53,1.07,Wednesday,May,Q2,2024
1118,"May 30, 2024",181.31,181.34,178.36,179.32,29249200,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.48,2.98,0.91,Thursday,May,Q2,2024
1119,"May 31, 2024",178.3,179.21,173.87,176.44,58903900,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.61,5.34,2.01,Friday,May,Q2,2024
1120,"June 03, 2024",177.7,178.7,175.92,178.34,30786600,0.0,0.0,AMZN,"Amazon.com, Inc.",1.08,2.78,0.52,Monday,June,Q2,2024
1121,"June 04, 2024",177.64,179.82,176.44,179.34,27198400,0.0,0.0,AMZN,"Amazon.com, Inc.",0.56,3.38,0.88,Tuesday,June,Q2,2024
1122,"June 05, 2024",180.1,181.5,178.75,181.28,32116400,0.0,0.0,AMZN,"Amazon.com, Inc.",1.08,2.75,1.18,Wednesday,June,Q2,2024
1123,"June 06, 2024",181.75,185.0,181.49,185.0,31371200,0.0,0.0,AMZN,"Amazon.com, Inc.",2.05,3.51,0.98,Thursday,June,Q2,2024
1124,"June 07, 2024",184.9,186.29,183.36,184.3,28021500,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.38,2.93,0.89,Friday,June,Q2,2024
1125,"June 10, 2024",184.07,187.23,183.79,187.06,34494500,0.0,0.0,AMZN,"Amazon.com, Inc.",1.5,3.44,1.23,Monday,June,Q2,2024
1126,"June 11, 2024",187.06,187.77,184.54,187.23,27265100,0.0,0.0,AMZN,"Amazon.com, Inc.",0.09,3.23,0.79,Tuesday,June,Q2,2024
1127,"June 12, 2024",188.02,188.35,185.43,186.89,33984200,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.18,2.92,1.25,Wednesday,June,Q2,2024
1128,"June 13, 2024",186.09,187.67,182.67,183.83,39721500,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.64,5.0,1.17,Thursday,June,Q2,2024
1129,"June 14, 2024",183.08,183.72,182.23,183.66,25456400,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.09,1.49,0.64,Friday,June,Q2,2024
1130,"June 17, 2024",182.52,185.0,181.22,184.06,35601900,0.0,0.0,AMZN,"Amazon.com, Inc.",0.22,3.78,1.4,Monday,June,Q2,2024
1131,"June 18, 2024",183.74,184.29,181.43,182.81,36659200,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.68,2.86,1.03,Tuesday,June,Q2,2024
1132,"June 20, 2024",182.91,186.51,182.72,186.1,44726800,0.0,0.0,AMZN,"Amazon.com, Inc.",1.8,3.79,1.22,Thursday,June,Q2,2024
1133,"June 21, 2024",187.8,189.28,185.86,189.08,72931800,0.0,0.0,AMZN,"Amazon.com, Inc.",1.6,3.42,1.63,Friday,June,Q2,2024
1134,"June 24, 2024",189.33,191.0,185.33,185.57,50610400,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.86,5.67,0.69,Monday,June,Q2,2024
1135,"June 25, 2024",186.81,188.84,185.42,186.34,45898500,0.0,0.0,AMZN,"Amazon.com, Inc.",0.41,3.42,0.91,Tuesday,June,Q2,2024
1136,"June 26, 2024",186.92,194.8,186.26,193.61,65103900,0.0,0.0,AMZN,"Amazon.com, Inc.",3.9,8.54,1.42,Wednesday,June,Q2,2024
1137,"June 27, 2024",195.01,199.84,194.2,197.85,74397500,0.0,0.0,AMZN,"Amazon.com, Inc.",2.19,5.64,1.14,Thursday,June,Q2,2024
1138,"June 28, 2024",197.73,198.85,192.5,193.25,76930200,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.32,6.35,1.03,Friday,June,Q2,2024
1139,"July 01, 2024",193.49,198.3,192.82,197.2,41192000,0.0,0.0,AMZN,"Amazon.com, Inc.",2.04,5.48,0.54,Monday,July,Q3,2024
1140,"July 02, 2024",197.28,200.43,195.93,200.0,45600000,0.0,0.0,AMZN,"Amazon.com, Inc.",1.42,4.5,1.11,Tuesday,July,Q3,2024
1141,"July 03, 2024",199.94,200.03,196.76,197.59,31597900,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.21,3.27,0.69,Wednesday,July,Q3,2024
1142,"July 05, 2024",198.65,200.55,198.17,200.0,39858900,0.0,0.0,AMZN,"Amazon.com, Inc.",1.22,2.38,1.26,Friday,July,Q3,2024
1143,"July 08, 2024",200.04,201.2,197.96,199.29,34767300,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.36,3.24,0.87,Monday,July,Q3,2024
1144,"July 09, 2024",199.4,200.57,199.05,199.34,32700100,0.0,0.0,AMZN,"Amazon.com, Inc.",0.03,1.52,0.94,Tuesday,July,Q3,2024
1145,"July 10, 2024",200.0,200.11,197.69,199.79,32883800,0.0,0.0,AMZN,"Amazon.com, Inc.",0.23,2.42,1.01,Wednesday,July,Q3,2024
1146,"July 11, 2024",200.09,200.27,192.86,195.05,44565000,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.37,7.41,1.36,Thursday,July,Q3,2024
1147,"July 12, 2024",194.8,196.47,193.83,194.49,30598500,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.29,2.64,0.69,Friday,July,Q3,2024
1148,"July 15, 2024",194.56,196.19,190.83,192.72,40683200,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.91,5.36,1.33,Monday,July,Q3,2024
1149,"July 16, 2024",195.59,196.62,192.24,193.02,33994700,0.0,0.0,AMZN,"Amazon.com, Inc.",0.16,4.38,0.84,Tuesday,July,Q3,2024
1150,"July 17, 2024",191.35,191.58,185.99,187.93,48076100,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.64,5.59,1.41,Wednesday,July,Q3,2024
1151,"July 18, 2024",189.59,189.68,181.45,183.75,51043600,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.22,8.23,1.06,Thursday,July,Q3,2024
1152,"July 19, 2024",181.14,184.93,180.11,183.13,43081800,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.34,4.82,0.84,Friday,July,Q3,2024
1153,"July 22, 2024",185.0,185.06,182.48,182.55,39931900,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.32,2.58,0.93,Monday,July,Q3,2024
1154,"July 23, 2024",184.1,189.39,183.56,186.41,47537700,0.0,0.0,AMZN,"Amazon.com, Inc.",2.11,5.83,1.19,Tuesday,July,Q3,2024
1155,"July 24, 2024",183.2,185.45,180.41,180.83,41532400,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.99,5.04,0.87,Wednesday,July,Q3,2024
1156,"July 25, 2024",182.91,183.9,176.8,179.85,44464200,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.54,7.1,1.07,Thursday,July,Q3,2024
1157,"July 26, 2024",180.39,183.19,180.24,182.5,29506000,0.0,0.0,AMZN,"Amazon.com, Inc.",1.47,2.95,0.66,Friday,July,Q3,2024
1158,"July 29, 2024",183.84,184.75,182.38,183.2,33270100,0.0,0.0,AMZN,"Amazon.com, Inc.",0.38,2.37,1.13,Monday,July,Q3,2024
1159,"July 30, 2024",184.72,185.86,179.38,181.71,39508600,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.81,6.48,1.19,Tuesday,July,Q3,2024
1160,"July 31, 2024",185.05,187.94,184.46,186.98,41667300,0.0,0.0,AMZN,"Amazon.com, Inc.",2.9,3.48,1.05,Wednesday,July,Q3,2024
1161,"August 01, 2024",189.29,190.6,181.87,184.07,70435600,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.56,8.73,1.69,Thursday,August,Q3,2024
1162,"August 02, 2024",166.75,168.77,160.55,167.9,141448400,0.0,0.0,AMZN,"Amazon.com, Inc.",-8.78,8.22,2.01,Friday,August,Q3,2024
1163,"August 05, 2024",154.21,162.96,151.61,161.02,83149400,0.0,0.0,AMZN,"Amazon.com, Inc.",-4.1,11.35,0.59,Monday,August,Q3,2024
1164,"August 06, 2024",161.71,165.08,158.54,161.93,59950800,0.0,0.0,AMZN,"Amazon.com, Inc.",0.57,6.54,0.72,Tuesday,August,Q3,2024
1165,"August 07, 2024",166.55,167.58,161.43,162.77,48408200,0.0,0.0,AMZN,"Amazon.com, Inc.",0.52,6.15,0.81,Wednesday,August,Q3,2024
1166,"August 08, 2024",165.17,166.69,162.55,165.8,44616200,0.0,0.0,AMZN,"Amazon.com, Inc.",1.86,4.14,0.92,Thursday,August,Q3,2024
1167,"August 09, 2024",166.4,168.55,165.85,166.94,36401000,0.0,0.0,AMZN,"Amazon.com, Inc.",0.69,2.7,0.82,Friday,August,Q3,2024
1168,"August 12, 2024",168.14,168.55,166.11,166.8,30072800,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.08,2.44,0.83,Monday,August,Q3,2024
1169,"August 13, 2024",167.81,171.04,167.1,170.23,39237900,0.0,0.0,AMZN,"Amazon.com, Inc.",2.06,3.94,1.3,Tuesday,August,Q3,2024
1170,"August 14, 2024",172.11,172.28,168.86,170.1,28843800,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.08,3.42,0.74,Wednesday,August,Q3,2024
1171,"August 15, 2024",174.86,177.91,173.99,177.59,51698500,0.0,0.0,AMZN,"Amazon.com, Inc.",4.4,3.92,1.79,Thursday,August,Q3,2024
1172,"August 16, 2024",177.04,178.34,176.26,177.06,31489200,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.3,2.08,0.61,Friday,August,Q3,2024
1173,"August 19, 2024",177.64,178.3,176.16,178.22,31129800,0.0,0.0,AMZN,"Amazon.com, Inc.",0.66,2.14,0.99,Monday,August,Q3,2024
1174,"August 20, 2024",177.92,179.01,177.43,178.88,26255200,0.0,0.0,AMZN,"Amazon.com, Inc.",0.37,1.58,0.84,Tuesday,August,Q3,2024
1175,"August 21, 2024",179.92,182.39,178.89,180.11,35599100,0.0,0.0,AMZN,"Amazon.com, Inc.",0.69,3.5,1.36,Wednesday,August,Q3,2024
1176,"August 22, 2024",181.38,181.47,175.68,176.13,32047500,0.0,0.0,AMZN,"Amazon.com, Inc.",-2.21,5.79,0.9,Thursday,August,Q3,2024
1177,"August 23, 2024",177.34,178.97,175.24,177.04,29150100,0.0,0.0,AMZN,"Amazon.com, Inc.",0.52,3.73,0.91,Friday,August,Q3,2024
1178,"August 26, 2024",176.7,177.47,174.3,175.5,22366200,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.87,3.17,0.77,Monday,August,Q3,2024
1179,"August 27, 2024",174.15,174.89,172.25,173.12,29842000,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.36,2.64,1.33,Tuesday,August,Q3,2024
1180,"August 28, 2024",173.69,173.69,168.92,170.8,29045000,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.34,4.77,0.97,Wednesday,August,Q3,2024
1181,"August 29, 2024",173.22,174.29,170.81,172.12,26407800,0.0,0.0,AMZN,"Amazon.com, Inc.",0.77,3.48,0.91,Thursday,August,Q3,2024
1182,"August 30, 2024",172.78,178.9,172.6,178.5,43429400,0.0,0.0,AMZN,"Amazon.com, Inc.",3.71,6.3,1.64,Friday,August,Q3,2024
1183,"September 03, 2024",177.55,178.26,175.26,176.25,37817500,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.26,3.0,0.87,Tuesday,September,Q3,2024
1184,"September 04, 2024",174.48,175.98,172.54,173.33,30309200,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.66,3.44,0.8,Wednesday,September,Q3,2024
1185,"September 05, 2024",175.0,179.88,175.0,177.89,40170500,0.0,0.0,AMZN,"Amazon.com, Inc.",2.63,4.88,1.33,Thursday,September,Q3,2024
1186,"September 06, 2024",177.24,178.38,171.16,171.39,41466500,0.0,0.0,AMZN,"Amazon.com, Inc.",-3.65,7.22,1.03,Friday,September,Q3,2024
1187,"September 09, 2024",174.53,175.85,173.51,175.4,29037400,0.0,0.0,AMZN,"Amazon.com, Inc.",2.34,2.34,0.7,Monday,September,Q3,2024
1188,"September 10, 2024",177.49,180.5,176.79,179.55,36233800,0.0,0.0,AMZN,"Amazon.com, Inc.",2.37,3.71,1.25,Tuesday,September,Q3,2024
1189,"September 11, 2024",180.1,184.99,175.73,184.52,42564700,0.0,0.0,AMZN,"Amazon.com, Inc.",2.77,9.26,1.17,Wednesday,September,Q3,2024
1190,"September 12, 2024",184.8,187.41,183.54,187.0,33622500,0.0,0.0,AMZN,"Amazon.com, Inc.",1.34,3.87,0.79,Thursday,September,Q3,2024
1191,"September 13, 2024",187.0,188.5,185.91,186.49,26495400,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.27,2.59,0.79,Friday,September,Q3,2024
1192,"September 16, 2024",185.29,185.81,183.36,184.89,26065500,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.86,2.45,0.98,Monday,September,Q3,2024
1193,"September 17, 2024",186.85,189.45,186.14,186.88,26091700,0.0,0.0,AMZN,"Amazon.com, Inc.",1.08,3.31,1.0,Tuesday,September,Q3,2024
1194,"September 18, 2024",186.45,188.8,185.06,186.43,34448100,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.24,3.74,1.32,Wednesday,September,Q3,2024
1195,"September 19, 2024",190.04,190.99,188.47,189.87,39543200,0.0,0.0,AMZN,"Amazon.com, Inc.",1.85,2.52,1.15,Thursday,September,Q3,2024
1196,"September 20, 2024",190.23,191.84,187.41,191.6,100378600,0.0,0.0,AMZN,"Amazon.com, Inc.",0.91,4.43,2.54,Friday,September,Q3,2024
1197,"September 23, 2024",191.64,194.45,190.57,193.88,36993100,0.0,0.0,AMZN,"Amazon.com, Inc.",1.19,3.88,0.37,Monday,September,Q3,2024
1198,"September 24, 2024",194.27,195.37,190.13,193.96,43478900,0.0,0.0,AMZN,"Amazon.com, Inc.",0.04,5.24,1.18,Tuesday,September,Q3,2024
1199,"September 25, 2024",193.75,193.95,192.16,192.53,26391100,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.74,1.79,0.61,Wednesday,September,Q3,2024
1200,"September 26, 2024",194.31,194.53,189.54,191.16,36334900,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.71,4.99,1.38,Thursday,September,Q3,2024
1201,"September 27, 2024",190.68,190.9,187.34,187.97,36002300,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.67,3.56,0.99,Friday,September,Q3,2024
1202,"September 30, 2024",187.14,188.49,184.65,186.33,41583900,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.87,3.84,1.16,Monday,September,Q3,2024
1203,"October 01, 2024",184.9,186.19,183.45,185.13,36044900,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.64,2.74,0.87,Tuesday,October,Q4,2024
1204,"October 02, 2024",184.44,186.6,184.04,184.76,23704100,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.2,2.56,0.66,Wednesday,October,Q4,2024
1205,"October 03, 2024",183.05,183.44,180.88,181.96,30204300,0.0,0.0,AMZN,"Amazon.com, Inc.",-1.52,2.56,1.27,Thursday,October,Q4,2024
1206,"October 04, 2024",185.75,187.6,183.6,186.51,40890300,0.0,0.0,AMZN,"Amazon.com, Inc.",2.5,4.0,1.35,Friday,October,Q4,2024
1207,"October 07, 2024",182.95,183.6,180.25,180.8,42364200,0.0,0.0,AMZN,"Amazon.com, Inc.",-3.06,3.35,1.04,Monday,October,Q4,2024
1208,"October 08, 2024",181.92,183.09,180.92,182.72,26372100,0.0,0.0,AMZN,"Amazon.com, Inc.",1.06,2.17,0.62,Tuesday,October,Q4,2024
1209,"October 09, 2024",182.82,185.85,182.05,185.17,26343100,0.0,0.0,AMZN,"Amazon.com, Inc.",1.34,3.8,1.0,Wednesday,October,Q4,2024
1210,"October 10, 2024",187.13,188.13,185.83,186.65,27785000,0.0,0.0,AMZN,"Amazon.com, Inc.",0.8,2.3,1.05,Thursday,October,Q4,2024
1211,"October 11, 2024",186.63,189.93,186.3,188.82,25751600,0.0,0.0,AMZN,"Amazon.com, Inc.",1.16,3.63,0.93,Friday,October,Q4,2024
1212,"October 14, 2024",189.78,189.83,187.36,187.54,22614400,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.68,2.47,0.88,Monday,October,Q4,2024
1213,"October 15, 2024",187.63,188.41,184.58,187.69,32178900,0.0,0.0,AMZN,"Amazon.com, Inc.",0.08,3.83,1.42,Tuesday,October,Q4,2024
1214,"October 16, 2024",187.05,187.78,185.61,186.89,23456800,0.0,0.0,AMZN,"Amazon.com, Inc.",-0.43,2.17,0.73,Wednesday,October,Q4,2024
1215,"October 17, 2024",188.22,188.94,186.0,187.53,25039400,0.0,0.0,AMZN,"Amazon.com, Inc.",0.34,2.94,1.07,Thursday,October,Q4,2024
1216,"October 18, 2024",187.15,190.74,186.28,188.99,37417700,0.0,0.0,AMZN,"Amazon.com, Inc.",0.78,4.46,1.49,Friday,October,Q4,2024
